pollutant,country,month_day,value_numeric_mean,value_datetime_begin,day
O3,Switzerland,523.0,71.86836883116884,2023-05-23 14:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 13:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 12:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 11:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 10:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 09:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 08:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 07:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 06:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 05:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 04:00:00,
O3,Switzerland,523.0,71.86836883116884,2023-05-23 03:00:00,
CO,Sweden,523.0,0.1854532820833333,2023-05-23 13:00:00,
CO,Sweden,523.0,0.1854532820833333,2023-05-23 12:00:00,
CO,Sweden,523.0,0.1854532820833333,2023-05-23 11:00:00,
CO,Sweden,523.0,0.1854532820833333,2023-05-23 10:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 16:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 15:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 14:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 13:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 12:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 11:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 10:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 09:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 08:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 07:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 18:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 06:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 04:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 03:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 02:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 01:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 00:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-22 23:00:00,
CO,Sweden,523.0,0.1854532820833333,2023-05-23 06:00:00,
CO,Sweden,523.0,0.1854532820833333,2023-05-23 07:00:00,
CO,Sweden,523.0,0.1854532820833333,2023-05-23 08:00:00,
CO,Sweden,523.0,0.1854532820833333,2023-05-23 09:00:00,
PM10,Switzerland,523.0,17.604225899280575,2023-05-23 05:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-22 23:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 00:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 01:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 00:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-22 23:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 18:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 19:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 20:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 21:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 22:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 00:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-22 23:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 01:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 02:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 03:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 04:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 05:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 06:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 07:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 08:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 22:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 21:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 20:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 19:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 01:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 02:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 03:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 04:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 14:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 15:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 16:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 17:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 22:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 21:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 20:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 19:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 18:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 17:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 18:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 16:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 14:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 13:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 12:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 11:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 10:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 09:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 08:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 07:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 06:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 05:00:00,
SO2,Estonia,523.0,0.6698413819907407,2023-05-23 15:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 13:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 17:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 15:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 12:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 11:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 10:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 09:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 06:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 08:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 07:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 05:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 04:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 01:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 03:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 02:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-22 23:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 18:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 19:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 20:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-22 23:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 00:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 21:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 22:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 01:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 13:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 14:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 15:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 16:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 14:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 13:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 12:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 11:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 10:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 09:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 08:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 07:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 06:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 05:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 16:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 04:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 02:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 01:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 00:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-22 23:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 22:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 21:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 20:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 19:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 18:00:00,
O3,Denmark,523.0,68.96252873563218,2023-05-23 17:00:00,
PM10,Denmark,523.0,20.646527777777777,2023-05-23 03:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 02:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 12:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 10:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 08:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 07:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 06:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 05:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 07:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 08:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 09:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 10:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 11:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 12:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 13:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 14:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 22:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 21:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 20:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 19:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 12:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 11:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 10:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 09:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 08:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 09:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 10:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 11:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 12:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 02:00:00,
PM10,Bulgaria,523.0,19.42673043478261,2023-05-23 09:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 03:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 04:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 05:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 06:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 03:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 02:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 01:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 00:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 07:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-22 23:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 22:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 21:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 20:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 19:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 18:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 17:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 16:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 15:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 14:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 13:00:00,
PM10,Estonia,523.0,17.328607291666668,2023-05-23 04:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 11:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 06:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 04:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 18:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 17:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 16:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 15:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 14:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 13:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 12:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 11:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 10:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 09:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 08:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 07:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 06:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 05:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 02:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 01:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 00:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-22 23:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 04:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 03:00:00,
CO,Spain,523.0,0.3015165467625899,2023-05-23 09:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 19:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 20:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 21:00:00,
CO,Estonia,523.0,0.1972169226190476,2023-05-23 22:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 03:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 02:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 18:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 17:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 16:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 15:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 14:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 13:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 01:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 00:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-23 05:00:00,
O3,Estonia,523.0,68.75780601851852,2023-05-22 23:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 16:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 17:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 18:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 19:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 20:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 21:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 22:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-22 23:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 00:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 01:00:00,
SO2,Spain,523.0,3.5238068427890865,2023-05-23 15:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 00:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 03:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 05:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 00:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-22 23:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 22:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 22:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 21:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 20:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 19:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 18:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 17:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 16:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 15:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 14:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 13:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 12:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 11:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 10:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 09:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 08:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 07:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 06:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 05:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 01:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 02:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 03:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 04:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-23 14:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-23 15:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-23 16:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-23 17:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-22 23:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 14:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 21:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 20:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 19:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 18:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 02:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 17:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 15:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 13:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 12:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 11:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 10:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 09:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 08:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 07:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 06:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 05:00:00,
O3,Germany,523.0,71.10734654047994,2023-05-23 16:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-23 13:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 01:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 03:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 22:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 21:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 15:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 20:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 19:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 18:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 17:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 16:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 14:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 13:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 12:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 11:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 10:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 09:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 08:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 07:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 06:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 05:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 04:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 03:00:00,
SO2,Germany,523.0,1.5770668596533333,2023-05-23 02:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 21:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 20:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 19:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 18:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 00:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-22 23:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-23 00:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-22 23:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 00:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 01:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 02:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 03:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 04:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 05:00:00,
CO,Germany,523.0,0.2264652161136108,2023-05-23 04:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 06:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 08:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 09:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 10:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 11:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 12:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 13:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 14:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 15:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 16:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 17:00:00,
SO2,Finland,523.0,2.277162657440476,2023-05-23 07:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 04:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-23 12:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-23 10:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 06:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 05:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 03:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 02:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 01:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 00:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-22 23:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 15:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 16:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 17:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 08:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 07:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 06:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 05:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 22:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 21:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 20:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 19:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 18:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 17:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 16:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 07:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 08:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 09:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 10:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 06:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 07:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 08:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 09:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 10:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 11:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 12:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 13:00:00,
O3,Spain,523.0,76.01144099247163,2023-05-23 14:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 04:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 15:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 22:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 20:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 19:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 18:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 17:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 16:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 15:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 14:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 13:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 12:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 11:00:00,
CO,Denmark,523.0,0.1891964285714285,2023-05-23 21:00:00,
PM10,Spain,523.0,17.554722460482783,2023-05-23 11:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 14:00:00,
SO2,Denmark,523.0,0.43,2023-05-23 12:00:00,
PM10,Germany,523.0,17.521103623778828,2023-05-23 15:00:00,
PM10,Germany,523.0,17.521103623778828,2023-05-23 14:00:00,
PM10,Germany,523.0,17.521103623778828,2023-05-23 02:00:00,
PM10,Germany,523.0,17.521103623778828,2023-05-23 01:00:00,
PM10,Germany,523.0,17.521103623778828,2023-05-23 00:00:00,
PM10,Germany,523.0,17.521103623778828,2023-05-22 23:00:00,
PM10,Germany,523.0,17.521103623778828,2023-05-23 22:00:00,
